job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,salary,skills,days_ago,salary_numeric
data scientist,senior,Unknown,company_844,"Atlanta, GA",a month ago,"Mountain View, CA, US",Technology,Public,"17,050",€95.37B,"€174,789","['tableau', 'sql', 'r', 'python']",,174789
data scientist,senior,Unknown,company_083,"Noida, Uttar Pradesh, India",a month ago,"Paris, IDF, FR",Technology,Private,"263,610",€25.44B,"€4,082 - €10,125","['git', 'r', 'python', 'linux', 'sql', 'tableau']",,7103.5
data scientist,senior,on-site,company_941,"Annapolis Junction, MD",25 days ago,"Dublin, IE",Technology,Public,"492,255",€154.26B,"€129,163 - €244,062","['machine learning', 'python']",25,186612.5
data scientist,lead,on-site,company_273,"Bellevue, WA",12 days ago,"Menlo Park, CA, US",Technology,Public,"94,570",€232.09B,"€189,513 - €258,507","['sql', 'machine learning', 'r', 'python']",12,224010
data scientist,lead,Unknown,company_244,"London, England, United Kingdom",8 days ago,"New York, NY, US",Finance,Public,"290,800",€352.90B,"€116,803","['deep learning', 'python']",8,116803
data scientist,senior,on-site,company_003,"Bentonville, AR",15 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€101,194 - €202,387","['pytorch', 'spark', 'r', 'python', 'scala', 'opencv', 'machine learning', 'deep learning', 'tensorflow']",15,151790.5
data scientist,senior,Unknown,company_844,"Mountain View, CA",15 days ago,"Mountain View, CA, US",Technology,Public,"17,030",€95.17B,"€170,195","['pandas', 'numpy', 'git', 'scikit-learn', 'python', 'linux', 'sql', 'machine learning', 'tableau']",15,170195
data scientist,senior,Unknown,company_134,"Hyderabad, Telangana, India",a month ago,"Seattle, WA, US",Retail,Public,"865,476",€838.73B,"€44,815 - €99,272","['amazon', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'tableau']",,72043.5
data scientist,lead,on-site,company_273,United States,5 days ago,"Menlo Park, CA, US",Technology,Public,"94,580",€231.89B,"€232,749 - €288,865",['machine learning'],5,260807
machine learning engineer,senior,Unknown,company_941,"Bengaluru, Karnataka, India",8 days ago,"Dublin, IE",Technology,Public,"492,215",€154.11B,"€20,445","['aws', 'gcp', 'azure']",8,20445
data scientist,senior,hybrid,company_003,"Bellevue, WA . Hybrid",15 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€143,514 - €287,023","['pytorch', 'aws', 'python', 'docker', 'machine learning', 'gcp', 'kubernetes', 'azure', 'tensorflow']",15,215268.5
machine learning engineer,junior,on-site,company_881,"San Jose, CA",14 days ago,CN,Technology,Private,"110,050",€129.19B,"€126,724 - €218,487","['pytorch', 'python', 'neural network', 'machine learning', 'deep learning', 'tensorflow']",14,172605.5
data scientist,senior,on-site,company_134,"Arlington, VA . West Hollywood, CA . New York, United States . Austin, TX . Palo Alto, CA + 2 More",25 days ago,"Seattle, WA, US",Retail,Public,"865,466",€839.03B,"€160,994 - €178,472","['amazon', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'tableau']",25,169733
data scientist,midlevel,on-site,company_395,"New York, NY",a month ago,"McLean, VA, US",Retail,Public,"55,090",€36.49B,"€159,157 - €181,603","['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",,170380
data scientist,midlevel,on-site,company_273,"Burlingame, CA",19 days ago,"Menlo Park, CA, US",Technology,Public,"94,570",€231.94B,"€159,153 - €222,628","['sql', 'machine learning', 'r', 'python']",19,190890.5
data scientist,senior,on-site,company_134,"Seattle, WA",a month ago,"Seattle, WA, US",Retail,Public,"865,476",€838.83B,"€119,600 - €220,792","['amazon', 'aws', 'r', 'python', 'sql', 'machine learning']",,170196
data scientist,senior,on-site,company_134,"Nashville, TN . Bellevue, WA . Austin, TX . Arlington, VA . Bellevue, Washington, United States",11 days ago,"Seattle, WA, US",Retail,Public,"865,446",€839.08B,"€118,676 - €220,788","['amazon', 'spark', 'r', 'python', 'sql', 'hadoop']",11,169732
machine learning engineer,midlevel,Unknown,company_941,"Bengaluru, Karnataka, India",15 days ago,"Dublin, IE",Technology,Public,"492,255",€154.41B,"€10,605 - €26,380","['sql', 'python']",15,18492.5
data scientist,senior,hybrid,company_008,"Bengaluru, Karnataka, India . Hybrid",8 days ago,"San Jose, CA, US",Technology,Public,"34,670",€82.20B,"€33,117 - €47,631",[],8,40374
machine learning engineer,midlevel,Unknown,company_941,"Bengaluru, Karnataka, India",15 days ago,"Dublin, IE",Technology,Public,"492,215",€154.16B,"€10,602 - €26,377","['pytorch', 'aws', 'python', 'docker', 'machine learning', 'azure', 'tensorflow']",15,18489.5
data scientist,midlevel,on-site,company_134,"Seattle, WA",24 days ago,"Seattle, WA, US",Retail,Public,"865,436",€838.98B,"€110,400 - €220,791","['amazon', 'r', 'python', 'sql', 'machine learning']",24,165595.5
data scientist,senior,hybrid,company_008,"Scottsdale, AZ . Hybrid",2 months ago,"San Jose, CA, US",Technology,Public,"34,660",€82.25B,"€104,879 - €211,591","['sql', 'powerbi', 'tableau', 'python']",2,158235
data scientist,senior,on-site,company_917,"Mountain View, CA",5 days ago,"Mountain View, CA, US",Technology,Public,"258,770",€1.40T,"€129,716 - €185,832","['sql', 'r', 'python']",5,157774
machine learning engineer,midlevel,on-site,company_244,"Palo Alto, CA . Palo Alto, California, United States . On-site",a month ago,"New York, NY, US",Finance,Public,"290,770",€352.55B,"€131,552","['pandas', 'numpy', 'pytorch', 'scikit-learn', 'machine learning', 'deep learning', 'tensorflow']",,131552
data scientist,lead,Unknown,company_244,"Hyderabad, Telangana, India . Haidarábád, Telangána, Indie",a month ago,"New York, NY, US",Finance,Public,"290,770",€352.85B,"€54,950","['pytorch', 'machine learning', 'tensorflow', 'python']",,54950
data scientist,senior,Unknown,company_171,"Bengaluru, Karnataka, India . Bangalore, Karnataka, India",22 days ago,"Armonk, NY, US",Technology,Public,"524,628",€120.24B,"€33,283 - €53,075","['docker', 'kubernetes', 'java']",22,43179
machine learning engineer,senior,Unknown,company_941,"Bengaluru, Karnataka, India",8 days ago,"Dublin, IE",Technology,Public,"492,225",€154.11B,"€20,445","['aws', 'gcp', 'azure']",8,20445
data scientist,lead,on-site,company_244,"New York, NY . On-site",21 days ago,"New York, NY, US",Finance,Public,"290,760",€352.90B,"€165,589","['machine learning', 'r', 'python']",21,165589
data scientist,senior,hybrid,company_003,"Sunnyvale, CA . Hybrid",15 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€183,991","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",15,183991
data scientist,midlevel,on-site,company_134,"North Reading, MA . North Reading, Massachusetts, USA",a month ago,"Seattle, WA, US",Retail,Public,"865,416",€839.03B,"€122,355 - €220,787","['amazon', 'python', 'sql', 'hadoop', 'machine learning']",,171571
machine learning engineer,midlevel,Unknown,company_941,"Bengaluru, Karnataka, India",19 days ago,"Dublin, IE",Technology,Public,"492,235",€154.36B,"€10,604 - €26,379",['machine learning'],19,18491.5
data scientist,senior,on-site,company_917,"Dublin, County Dublin, Ireland",8 days ago,"Mountain View, CA, US",Technology,Public,"258,760",€1.50T,"€112,544","['sql', 'r', 'python']",8,112544
data scientist,senior,on-site,company_003,"Sunnyvale, CA",17 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€131,557 - €263,107","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",17,197332
data scientist,midlevel,on-site,company_917,"Mountain View, CA",7 days ago,"Mountain View, CA, US",Technology,Public,"258,810",€1.20T,"€129,712 - €185,828","['sql', 'r', 'python']",7,157770
data engineer,senior,on-site,company_134,"Seattle, WA",3 months ago,"Seattle, WA, US",Retail,Public,"865,476",€839.08B,"€119,600 - €220,792","['amazon', 'aws']",3,170196
data scientist,lead,Unknown,company_244,"London, England, United Kingdom",19 days ago,"New York, NY, US",Finance,Public,"290,750",€352.75B,"€92,773 - €146,026",[],19,119399.5
data scientist,lead,on-site,company_273,"Menlo Park, CA",12 days ago,"Menlo Park, CA, US",Technology,Public,"94,580",€231.89B,"€189,510 - €258,504","['sql', 'machine learning', 'r', 'python']",12,224007
data scientist,midlevel,on-site,company_395,"McLean, VA",17 days ago,"McLean, VA, US",Retail,Public,"55,090",€36.34B,"€159,154 - €181,600","['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",17,170377
data scientist,lead,on-site,company_395,"New York, NY",21 days ago,"McLean, VA, US",Retail,Public,"55,150",€36.34B,"€264,761 - €302,202","['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']",21,283481.5
data scientist,senior,on-site,company_273,"Burlingame, CA",a month ago,"Menlo Park, CA, US",Technology,Public,"94,560",€231.94B,"€159,157 - €222,632","['sql', 'machine learning', 'r', 'python']",,190894.5
data scientist,senior,Unknown,company_844,"San Diego, CA",22 days ago,"Mountain View, CA, US",Technology,Public,"17,030",€95.22B,"€163,752","['r', 'python', 'sql', 'machine learning', 'tableau']",22,163752
data scientist,senior,on-site,company_134,"Austin, TX . Bellevue, WA . New York, United States",a month ago,"Seattle, WA, US",Retail,Public,"865,416",€839.08B,"€156,391","['amazon', 'r', 'python', 'sql', 'machine learning']",,156391
data scientist,lead,on-site,company_395,"New York, NY",a month ago,"McLean, VA, US",Retail,Public,"55,140",€36.44B,"€194,110 - €221,524","['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",,207817
data scientist,senior,Unknown,company_171,"Hyderabad, Telangana, India",15 days ago,"Armonk, NY, US",Technology,Public,"524,568",€120.34B,"€27,474 - €53,079","['database', 'machine learning', 'java']",15,40276.5
data scientist,senior,hybrid,company_983,"Arlington, VA . Hybrid",4 days ago,"McLean, VA, US",Technology,Public,"27,010",Public,"€91,075 - €206,986","['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",4,149030.5
data scientist,senior,Unknown,company_844,"San Diego, CA",9 days ago,"Mountain View, CA, US",Technology,Public,"17,050",€95.27B,"€163,754","['r', 'python', 'sql', 'machine learning', 'tableau']",9,163754
data scientist,senior,on-site,company_134,"Seattle, WA . Cupertino, CA",a month ago,"Seattle, WA, US",Retail,Public,"865,416",€838.73B,"€110,396 - €220,787","['amazon', 'aws', 'r', 'python', 'sql', 'machine learning']",,165591.5
data scientist,lead,on-site,company_244,"Columbus, OH . On-site",11 days ago,"New York, NY, US",Finance,Public,"290,780",€352.70B,"€137,996","['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'sql', 'keras', 'machine learning', 'tensorflow']",11,137996
data scientist,midlevel,on-site,company_273,"New York, NY",a month ago,"Menlo Park, CA, US",Technology,Public,"94,560",€232.14B,"€133,392 - €187,668","['sql', 'machine learning', 'r', 'python']",,160530
machine learning engineer,senior,Unknown,company_941,"Bengaluru, Karnataka, India",8 days ago,"Dublin, IE",Technology,Public,"492,215",€154.16B,"€20,440","['aws', 'gcp', 'azure']",8,20440
data scientist,senior,on-site,company_134,"Seattle, WA . Arlington, VA",8 days ago,"Seattle, WA, US",Retail,Public,"865,466",€838.88B,"€110,393 - €220,784","['amazon', 'spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",8,165588.5
data scientist,senior,on-site,company_917,"Mountain View, CA",5 days ago,"Mountain View, CA, US",Technology,Public,"258,810",€1.45T,"€208,825 - €294,379","['sql', 'r', 'python']",5,251602
data scientist,senior,on-site,company_395,"San Jose, CA",13 days ago,"McLean, VA, US",Retail,Public,"55,110",€36.49B,"€133,489 - €152,347","['pytorch', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']",13,142918
data scientist,midlevel,hybrid,company_008,"Chicago, IL . Hybrid",2 months ago,"San Jose, CA, US",Technology,Public,"34,650",€82.45B,"€113,614 - €195,810","['r', 'python', 'sql', 'machine learning', 'tableau']",2,154712
data scientist,senior,on-site,company_134,"Palo Alto, CA . Austin, TX . West Hollywood, CA . Arlington, VA . Seattle, WA + 1 More",8 days ago,"Seattle, WA, US",Retail,Public,"865,466",€838.88B,"€118,677 - €220,789","['amazon', 'r', 'python', 'scala', 'sql', 'machine learning']",8,169733
data scientist,senior,on-site,company_273,"Bellevue, WA",7 days ago,"Menlo Park, CA, US",Technology,Public,"94,590",€231.94B,"€133,394 - €187,670","['spark', 'powerbi', 'r', 'python', 'sql', 'machine learning', 'tableau']",7,160532
data scientist,senior,Unknown,company_917,"Bengaluru, Karnataka, India",23 days ago,"Mountain View, CA, US",Technology,Public,"258,810",€1.45T,"€42,805","['sql', 'r', 'python']",23,42805
data scientist,midlevel,Unknown,company_244,"London, England, United Kingdom",7 days ago,"New York, NY, US",Finance,Public,"290,800",€352.70B,"€97,625","['sql', 'machine learning', 'python']",7,97625
data scientist,senior,Unknown,company_844,"New York, NY",8 days ago,"Mountain View, CA, US",Technology,Public,"17,030",€95.07B,"€170,193","['tableau', 'sql', 'r', 'python']",8,170193
data scientist,senior,on-site,company_003,"Bentonville, AR",17 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€131,559 - €263,109","['pytorch', 'spark', 'r', 'python', 'scala', 'machine learning', 'azure', 'tensorflow']",17,197334
data scientist,senior,on-site,company_003,"Sunnyvale, CA",19 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€107,640 - €215,272","['numpy', 'pytorch', 'spark', 'r', 'python', 'scikit-learn', 'scala', 'bash', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'matplotlib', 'tensorflow']",19,161456
data scientist,junior,on-site,company_030,Belarus,6 days ago,"Newtown, PA, US",Technology,Public,"49,540",Public,"€22,087","['spark', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']",6,22087
data scientist,lead,on-site,company_917,"San Bruno, CA",8 days ago,"Mountain View, CA, US",Technology,Public,"258,770",€1.20T,"€181,232 - €267,706","['sql', 'r', 'python']",8,224469
machine learning engineer,senior,hybrid,company_008,"San Jose, CA . Hybrid",a month ago,"San Jose, CA, US",Technology,Public,"34,630",€82.10B,"€172,950 - €298,014","['pytorch', 'python', 'sql', 'machine learning', 'gcp', 'hadoop', 'deep learning', 'tensorflow']",,235482
data scientist,senior,on-site,company_003,"Bentonville, AR",18 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€101,193 - €202,386","['pytorch', 'spark', 'r', 'python', 'scala', 'neural network', 'machine learning', 'deep learning', 'tensorflow']",18,151789.5
data scientist,lead,on-site,company_273,"Bellevue, WA",19 days ago,"Menlo Park, CA, US",Technology,Public,"94,590",€232.19B,"€232,745 - €288,861",['machine learning'],19,260803
data scientist,senior,on-site,company_917,"Mountain View, CA",15 days ago,"Mountain View, CA, US",Technology,Public,"258,810",€1.35T,"€181,229 - €267,703","['sql', 'r', 'python']",15,224466
data scientist,midlevel,on-site,company_134,"Seattle, WA",2 days ago,"Seattle, WA, US",Retail,Public,"865,446",€839.08B,"€110,401 - €220,792","['amazon', 'r', 'python', 'sql', 'machine learning']",2,165596.5
data scientist,senior,on-site,company_917,"Mountain View, CA",5 days ago,"Mountain View, CA, US",Technology,Public,"258,820",€1.45T,"€168,348 - €249,302","['sql', 'r', 'python']",5,208825
machine learning engineer,midlevel,Unknown,company_941,"Bengaluru, Karnataka, India",22 days ago,"Dublin, IE",Technology,Public,"492,205",€154.11B,"€10,603 - €26,378",['machine learning'],22,18490.5
data scientist,senior,remote,company_083,"Gothenburg, Västra Götaland County, Sweden . Fully Remote",5 days ago,"Paris, IDF, FR",Technology,Private,"263,570",€25.49B,"€60,795","['pandas', 'amazon', 'pytorch', 'aws', 'git', 'python', 'docker', 'sql', 'kubernetes', 'azure']",5,60795
data scientist,senior,on-site,company_395,"San Jose, CA",16 days ago,"McLean, VA, US",Retail,Public,"55,130",€36.44B,"€159,156 - €181,602","['pytorch', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']",16,170379
data scientist,lead,Unknown,company_291,"Delhi Cantonment, Delhi, India",4 days ago,"Bengaluru, KA, IN",Technology,Public,"261,030",€71.50B,"€9,657",[],4,9657
data scientist,senior,on-site,company_003,"San Bruno, CA",17 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€131,556 - €263,106","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",17,197331
